Vendor Name, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
KIER BUILDING SERV ENGINEERS,800123378,KIER BUILDING SERV ENGINEERS,10123372,33,80.60,REACTIVE BUILDING FABRIC,10/12/18,,Technical and Service Support,Works - Construction
KIER BUILDING SERV ENGINEERS,800123378,KIER BUILDING SERV ENGINEERS,10123372,34,35.82,REACTIVE BUILDING FABRIC,10/12/18,,Technical and Service Support,Works - Construction
KIER BUILDING SERV ENGINEERS,800123378,KIER BUILDING SERV ENGINEERS,10123372,35,35.82,REACTIVE BUILDING FABRIC,10/12/18,,Technical and Service Support,Works - Construction
KIER BUILDING SERV ENGINEERS,800123378,KIER BUILDING SERV ENGINEERS,10123372,36,57.66,REACTIVE BUILDING FABRIC,10/12/18,,Technical and Service Support,Works - Construction
KIER BUILDING SERV ENGINEERS,800123378,KIER BUILDING SERV ENGINEERS,10123372,37,44.78,REACTIVE BUILDING FABRIC,10/12/18,,Technical and Service Support,Works - Construction
PA CONSULTING SERVICES LTD,142491,PA CONSULTING SERVICES LTD,10126745,1,"33,375.00",SOFTWARE COTS,10/12/18,"33,375.00",Grenfell Investigation Legal Costs,ICT
UBM INFORMATION LIMITED,261118V,UBM INFORMATION LIMITED,10286042,1,"10,416.40",BOOKS & JOURNALS,10/12/18,"10,416.40",Information and Communication Technology,Facilities & Management Services
PARK CAMERAS,051218G,PARK CAMERAS,1092245,1,103.33,MEDIA EQUIPMENT,10/12/18,310.00,Community Safety,ICT
PARK CAMERAS,051218G,PARK CAMERAS,1092245,2,103.33,MEDIA EQUIPMENT,10/12/18,,Community Safety,ICT
PARK CAMERAS,051218G,PARK CAMERAS,1092245,3,103.34,MEDIA EQUIPMENT,10/12/18,,Community Safety,ICT
FIREANGEL SAFETY TECHNOLOGY LD,041218G,FIREANGEL SAFETY TECHNOLOGY LD,1122616,1,525.00,FIRE DETECTORS,10/12/18,525.00,Fire Stations (South West),Health and Safety
MERLIN ELECTRICAL SERVICES LTD,051218C,MERLIN ELECTRICAL SERVICES LTD,11671,1,"1,082.63",REACTIVE SMALL WORKS AND PROJ,10/12/18,"1,082.63",Technical and Service Support,Works - Construction
MERLIN ELECTRICAL SERVICES LTD,051218C,MERLIN ELECTRICAL SERVICES LTD,11674,1,"2,038.17",REACTIVE SMALL WORKS AND PROJ,10/12/18,"2,038.17",Technical and Service Support,Works - Construction
MERLIN ELECTRICAL SERVICES LTD,051218C,MERLIN ELECTRICAL SERVICES LTD,11683,1,875.05,REACTIVE SMALL WORKS AND PROJ,10/12/18,875.05,Technical and Service Support,Works - Construction
MERLIN ELECTRICAL SERVICES LTD,051218G,MERLIN ELECTRICAL SERVICES LTD,11688,1,975.13,REACTIVE SMALL WORKS AND PROJ,10/12/18,975.13,Technical and Service Support,Works - Construction
MERLIN ELECTRICAL SERVICES LTD,051218G,MERLIN ELECTRICAL SERVICES LTD,11689,1,945.93,REACTIVE SMALL WORKS AND PROJ,10/12/18,945.93,Technical and Service Support,Works - Construction
MERLIN ELECTRICAL SERVICES LTD,051218G,MERLIN ELECTRICAL SERVICES LTD,11690,1,"1,983.64",REACTIVE SMALL WORKS AND PROJ,10/12/18,"1,983.64",Technical and Service Support,Works - Construction
MATT HALL CONSULTING,051218G,MATT HALL CONSULTING,119,1,"3,735.00",GENERAL,10/12/18,"3,735.00",Central Finance,Consultancy
SILVERSANDS LIMITED,051218G,SILVERSANDS LIMITED,127326,1,950.00,SOFTWARE COTS,10/12/18,950.00,Information and Communication Technology,ICT
SILVERSANDS LIMITED,051218V,SILVERSANDS LIMITED,127361,1,"5,700.00",SOFTWARE BESPOKE,10/12/18,"5,700.00",Information and Communication Technology,ICT
FRANKHAM CONSULTANCY GROUP LTD,051218C,FRANKHAM CONSULTANCY GROUP LTD,147600,1,"2,777.25",PROF FEES-MISCELLANEOUS,10/12/18,"2,777.25",Technical and Service Support,Consultancy
FRANKHAM CONSULTANCY GROUP LTD,051218C,FRANKHAM CONSULTANCY GROUP LTD,147603,1,"2,859.41",PROF FEES-MISCELLANEOUS,10/12/18,"2,859.41",Technical and Service Support,Consultancy
FRANKHAM CONSULTANCY GROUP LTD,051218C,FRANKHAM CONSULTANCY GROUP LTD,147605,1,"2,811.74",PROF FEES-MISCELLANEOUS,10/12/18,"2,811.74",Technical and Service Support,Consultancy
LEA JARVIS,051218G,LEA JARVIS,18-042,1,"1,020.00",GENERAL,10/12/18,"1,020.00",Central Finance,Consultancy
PA ASSOCIATES UK LTD,051218G,PA ASSOCIATES UK LTD,18075,1,852.58,CONSULTANTS,10/12/18,852.58,Technical and Service Support,Consultancy
PA ASSOCIATES UK LTD,051218G,PA ASSOCIATES UK LTD,18076,1,254.28,CONSULTANTS,10/12/18,254.28,Technical and Service Support,Consultancy
ADVANCED COACHING ACADEMY,041218G,ADVANCED COACHING ACADEMY,20181020,1,"1,800.00",PROFESSIONAL DEVELOPMENT,10/12/18,"1,800.00",Training and Professional Development,Human Resources
ADVANCED COACHING ACADEMY,041218G,ADVANCED COACHING ACADEMY,20181022,1,"1,800.00",CULTURAL CHANGE & TALENT,10/12/18,"1,800.00",Strategy & Risk,Human Resources
FAHEY BUILDERS LTD,051218C,FAHEY BUILDERS LTD,2220,1,695.00,REACTIVE BUILDING FABRIC,10/12/18,695.00,Technical and Service Support,Works - Construction
DRAEGER SAFETY UK LIMITED,051218G,DRAEGER SAFETY UK LIMITED,2910145050,1,110.75,PROTECTIVE EQUIPT - PARTS,10/12/18,260.75,Technical and Service Support,Emergency Services
DRAEGER SAFETY UK LIMITED,051218G,DRAEGER SAFETY UK LIMITED,2910145050,2,150.00,PROTECTIVE EQUIPT - PARTS,10/12/18,,Technical and Service Support,Emergency Services
DRAEGER SAFETY UK LIMITED,281118K,DRAEGER SAFETY UK LIMITED,2910146948,1,"3,332.50",PROTECTIVE EQUIPT - PARTS,10/12/18,"3,332.50",Technical and Service Support,Emergency Services
WATERFRONT MANUFACTURING LTD,051218G,WATERFRONT MANUFACTURING LTD,31426,1,663.45,UNIFORMS,10/12/18,862.22,Operational Resilience,Clothing
WATERFRONT MANUFACTURING LTD,051218G,WATERFRONT MANUFACTURING LTD,31426,2,187.77,UNIFORMS,10/12/18,,Operational Resilience,Clothing
WATERFRONT MANUFACTURING LTD,051218G,WATERFRONT MANUFACTURING LTD,31426,3,11.00,UNIFORMS,10/12/18,,Operational Resilience,Clothing
ARKAS LIMITED,800123526,ARKAS LIMITED,35123,1,962.75,REACTIVE APPLIANCE BAY DOORS,10/12/18,962.75,Technical and Service Support,Works - Construction
ARKAS LIMITED,800123527,ARKAS LIMITED,35125,1,"1,870.31",REACTIVE APPLIANCE BAY DOORS,10/12/18,"1,870.31",Technical and Service Support,Works - Construction
ARKAS LIMITED,800123519,ARKAS LIMITED,35135,1,632.32,REACTIVE APPLIANCE BAY DOORS,10/12/18,632.32,Technical and Service Support,Works - Construction
HUNTERS CONTRACTS LIMITED,051218G,HUNTERS CONTRACTS LIMITED,363529,1,383.04,OFFICE FURNITURE,10/12/18,383.04,Control and Mobilising,Furniture & Soft Furnishings
ABARIS INTERNATIONAL LIMITED,051218G,ABARIS INTERNATIONAL LIMITED,41999,1,"3,626.77",CLOTHING,10/12/18,"3,626.77",Operational Resilience,Clothing
REXEL UK LIMITED,DELK,REXEL UK LIMITED,437366665,1,"1,193.50",FIRE DETECTORS,10/12/18,"1,193.50",Fire Stations (North East),Health and Safety
REXEL UK LIMITED,DELK,REXEL UK LIMITED,437366873,1,"1,193.50",FIRE DETECTORS,10/12/18,"1,193.50",Fire Stations (North East),Health and Safety
SPORTSAFE UK LTD,800123377,SPORTSAFE UK LTD,534800,1,"2,198.17",REACTIVE GYM EQUIPMENT,10/12/18,"2,198.17",Technical and Service Support,Sports & Playground Equipment & Maintenance
FAHEY BUILDERS LTD,051218C,FAHEY BUILDERS LTD,5518,1,"3,950.00",REACTIVE SMALL WORKS AND PROJ,10/12/18,"3,950.00",Technical and Service Support,Works - Construction
FAHEY BUILDERS LTD,051218C,FAHEY BUILDERS LTD,5519,1,"4,460.00",REACTIVE SMALL WORKS AND PROJ,10/12/18,"4,460.00",Technical and Service Support,Works - Construction
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,1,3.60,HYGIENE,10/12/18,373.28,Fire Stations (North West),Cleaning & Janitorial
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,2,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,3,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,4,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,5,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,6,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,7,54.05,MEDICAL SUPPLIES,10/12/18,,Fire Stations (North West),Healthcare
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,8,7.94,PROTECTIVE CLOTHING,10/12/18,,Fire Stations (North West),Clothing
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,9,7.94,PROTECTIVE CLOTHING,10/12/18,,Fire Stations (North West),Clothing
GREENHAM TRADING LTD,800123359,GREENHAM TRADING LTD,5798508,10,29.50,HYGIENE,10/12/18,,Fire Stations (North West),Cleaning & Janitorial
CAPITA SECURE INFO SOLUTIONS,041218V,CAPITA SECURE INFO SOLUTIONS,6060034335,1,"100,407.00",CAMS CONTRACT,10/12/18,"100,407.00",Information and Communication Technology,ICT
CONTRACT CATERING CONSULTANTS,051218C,CONTRACT CATERING CONSULTANTS,6529,1,500.00,CONSULTANTS,10/12/18,500.00,Technical and Service Support,Consultancy
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,1,41.25,PLANNED MEP,10/12/18,"1,164.00",Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,2,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,3,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,4,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,5,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,6,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,7,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,8,8.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,9,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,10,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,11,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,12,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,13,32.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,14,16.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,15,8.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,16,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,17,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,18,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,19,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,20,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,21,24.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,22,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,23,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,24,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,25,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,26,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,27,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,28,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,29,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,30,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,31,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,32,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,33,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,34,24.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,35,8.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,36,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,37,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,38,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,39,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,40,24.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,41,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,42,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,43,8.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,44,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,45,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,46,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,47,16.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,48,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,49,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,50,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,51,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,52,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,53,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,54,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,55,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,56,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,57,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,58,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,59,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,60,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,61,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,62,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,63,16.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,64,24.75,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,65,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,66,8.00,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,67,16.50,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,68,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,69,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
PRESSURE COOLERS LTD,800122537,PRESSURE COOLERS LTD,670483,70,8.25,PLANNED MEP,10/12/18,,Technical and Service Support,Works - Construction
