Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - HILLINGDON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£245.00,1.00,£245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - HOLLOWAY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£40.00,1.00,£40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - HOMERTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£146.25,1.00,£146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - LEWISHAM FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£290.00,1.00,£290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - NEW MALDEN FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£195.00,1.00,£195.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - NORBURY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£195.00,1.00,£195.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - PADDINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£290.00,1.00,£290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - PARK ROYAL FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£590.00,1.00,£590.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - POPLAR FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£190.00,1.00,£190.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - ROMFORD FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£97.50,1.00,£97.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - RUISLIP FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£146.25,1.00,£146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - SHOREDITCH FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - SOHO FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£300.00,1.00,£300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - SOUTHALL FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175-STOKE NEWINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£772.50,1.00,£772.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - TWICKENHAM FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - WALLINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£245.00,1.00,£245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - WANDSWORTH FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£146.25,1.00,£146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ASBESTOS MANAGEMENT CONSULTANCY, INV.2175 - WHITECHAPEL FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£195.00,1.00,£195.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19189,28/11/14,"£8,443.75","ADVICE, ILFORD DOOR, INV.2175",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£120.00,1.00,£120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - BATTERSEA FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,PSP/19190,"£9,050.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - BECKENHAM FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174-BETHNAL GREEN FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - BEXLEY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£84.61,1.00,£84.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - CHELSEA FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - CROYDON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£245.00,1.00,£245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 -EAST GREENWICH FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£584.61,1.00,£584.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - FELTHAM FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - FINCHLEY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - FOREST HILL FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - HAINAULT FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - HAYES FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - HOLLOWAY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - HORNCHURCH FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - HORNSEY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - ILFORD FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - ISLINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - KINGSTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - LEWISHAM FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£584.61,1.00,£584.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - NEW MALDEN FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£80.00,1.00,£80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - NORBURY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - POPLAR FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.61,1.00,£294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - PURLEY FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£44.61,1.00,£44.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - ROMFORD FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£584.61,1.00,£584.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - RUISLIP FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£200.00,1.00,£200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - SOUTHGATE FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£424.62,1.00,£424.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174-STOKE NEWINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£80.00,1.00,£80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - WENNINGTON FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£539.62,1.00,£539.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - WHITECHAPEL FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19190,28/11/14,"£9,050.00","ASBESTOS MANAGEMENT CONSULTANCY, INV.2174 - WILLESDEN FS",PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£294.62,1.00,£294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19193,28/11/14,"£7,750.00",REPAIR TO DRILL YARD - NORBURY FIRE STATION,NORBURY FIRE STATION,BOURNE CONSTRUCTION COMPANY,"£7,750.00",1.00,"£7,750.00",PSP/19193,"£7,750.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19194,28/11/14,"£5,500.00",CONCRETE REPAIR TO REAR DRILL YARD - BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,BOURNE CONSTRUCTION COMPANY,"£5,500.00",1.00,"£5,500.00",PSP/19194,"£5,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19195,28/11/14,"£9,835.00",MAINTENANCE TO INTERCEPTORS - EDMONTON FIRE STATION,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",PSP/19195,"£9,835.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19195,28/11/14,"£9,835.00",MAINTENANCE TO INTERCEPTORS - PARK ROYAL FIRE STATION,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/19195,28/11/14,"£9,835.00",MAINTENANCE TO INTERCEPTORS - GREENWICH FIRE STATION,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
