 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
130117K,DRON & WRIGHT,18610,1,"1,890.00",PROF FEES-MISCELLANEOUS,19/01/2017,"1,890.00",Technical and Service Support,Facilities & Management S
130117K,KENT FIRE & RESCUE SERVICE,202019,1,"5,200.59",FIRE AUTHORITIES,19/01/2017,"5,200.59",National Operational Guidance Project,Statutory Bodies
130117K,HARRIS INSTALLATION SERVICES,20633,1,"1,721.50",REMOVALS,19/01/2017,"1,721.50",Technical and Service Support,Facilities & Management S
130117K,GFG EUROPE LTD,21592,1,824,OPERATIONAL EQUIP-PURCHASE,19/01/2017,"3,167.00",Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,2,131.2,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,3,316.8,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,4,252.8,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,5,456,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,6,576,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,7,403.2,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,8,192,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,GFG EUROPE LTD,21592,9,15,OPERATIONAL EQUIP-PURCHASE,19/01/2017,,Technical and Service Support,Fire & Rescue
141736,MR STEPHEN WALSH,231907+,1,"9,150.00",PROFESSIONAL FEES ENFORCEMENT,19/01/2017,"9,150.00",Legal & Democratic Services,Legal Services
141736,MISS SABA NAQSHBANDI==========,231907A,1,"6,930.84",PROFESSIONAL FEES ENFORCEMENT,19/01/2017,"6,930.84",Legal & Democratic Services,Legal Services
800093796,MAINTENANCE ASSOCIATED,25437,1,149.7,REACTIVE PEST CONTROL,19/01/2017,282.4,Technical and Service Support,Environmental Services
800093796,MAINTENANCE ASSOCIATED,25437,2,81.62,REACTIVE PEST CONTROL,19/01/2017,,Technical and Service Support,Environmental Services
800093796,MAINTENANCE ASSOCIATED,25437,3,51.08,REACTIVE PEST CONTROL,19/01/2017,,Technical and Service Support,Environmental Services
160117K,ALARM=========================,26947,1,527,SUBSCRIPTIONS,19/01/2017,527,Strategy & Inclusion,Human Resources
120117K,AECOM INFRASTRUCTURE &,28290880,1,"5,853.78",PROF FEES-MISCELLANEOUS,19/01/2017,"5,853.78",Technical and Service Support,Consultancy
130117K,DRAEGER SAFETY UK LIMITED,2910069829,1,72,TELEMETRY MAINTENANCE,19/01/2017,615,Technical and Service Support,Fire & Rescue
130117K,DRAEGER SAFETY UK LIMITED,2910069829,2,533,TELEMETRY MAINTENANCE,19/01/2017,,Technical and Service Support,Fire & Rescue
130117K,DRAEGER SAFETY UK LIMITED,2910069829,3,10,TELEMETRY MAINTENANCE,19/01/2017,,Technical and Service Support,Fire & Rescue
800093245,ARKAS LIMITED,30011,1,"1,040.70",REACTIVE APPLIANCE BAY DOORS,19/01/2017,"1,040.70",Technical and Service Support,"Works - Construction, R&M"
800093251,ARKAS LIMITED,30060,1,"2,460.00",REACTIVE APPLIANCE BAY DOORS,19/01/2017,"2,460.00",Technical and Service Support,"Works - Construction, R&M"
800093252,ARKAS LIMITED,30061,1,870,REACTIVE APPLIANCE BAY DOORS,19/01/2017,870,Technical and Service Support,"Works - Construction, R&M"
800093246,ARKAS LIMITED,30063,1,930,REACTIVE APPLIANCE BAY DOORS,19/01/2017,930,Technical and Service Support,"Works - Construction, R&M"
800093253,ARKAS LIMITED,30066,1,496,REACTIVE APPLIANCE BAY DOORS,19/01/2017,496,Technical and Service Support,"Works - Construction, R&M"
800093255,ARKAS LIMITED,30072,1,318.7,REACTIVE APPLIANCE BAY DOORS,19/01/2017,318.7,Technical and Service Support,"Works - Construction, R&M"
800093254,ARKAS LIMITED,30074,1,285.1,REACTIVE APPLIANCE BAY DOORS,19/01/2017,285.1,Technical and Service Support,"Works - Construction, R&M"
141736,THAMES WATER UTILITIES LTD====,3358154312A,1,"1,262.01",WATER & SEWERAGE RATES,19/01/2017,"1,262.01",Technical and Service Support,Utilities
160117K,TEAM PURPLE LIMITED===========,3576,1,172,CLOTHING,19/01/2017,"2,752.00",Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,2,172,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,3,344,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,4,172,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,5,344,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,6,344,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,7,172,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,8,344,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,9,344,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,10,172,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,TEAM PURPLE LIMITED===========,3576,11,172,CLOTHING,19/01/2017,,Fire Stations (South West),Fire & Rescue
160117K,R B OF KINGSTON UPON THAMES===,36234038,1,584,CRB CHECKS,19/01/2017,584,HR Management,Statutory Bodies
141731,KANTAR MEDIA,394207,1,450,PRESS OFFICE,19/01/2017,450,Communications,Education
130117K,CANON (UK) LTD,401846119,1,55.46,OFFICE EQUIPMENT,19/01/2017,322.09,Operational Response,ICT
130117K,CANON (UK) LTD,401846119,2,266.63,OFFICE EQUIPMENT,19/01/2017,,Operational Response,ICT
130117K,MITIE SECURITY (LONDON) LTD===,406/00186270,1,95.82,PREMISES SECURITY,19/01/2017,383.25,Technical and Service Support,Facilities & Management S
130117K,MITIE SECURITY (LONDON) LTD===,406/00186270,2,95.81,PREMISES SECURITY,19/01/2017,,Technical and Service Support,Facilities & Management S
130117K,MITIE SECURITY (LONDON) LTD===,406/00186270,3,95.81,PREMISES SECURITY,19/01/2017,,Technical and Service Support,Facilities & Management S
130117K,MITIE SECURITY (LONDON) LTD===,406/00186270,4,95.81,PREMISES SECURITY,19/01/2017,,Technical and Service Support,Facilities & Management S
160117K,MITIE SECURITY (LONDON) LTD===,44/629516,1,"17,245.92",PREMISES SECURITY,19/01/2017,"17,245.92",Technical and Service Support,Facilities & Management S
160117K,MITIE SECURITY (LONDON) LTD===,44/629988,1,"1,947.12",PREMISES SECURITY,19/01/2017,"1,947.12",Technical and Service Support,Facilities & Management S
130117K,DEALERSHIP SERVICES LTD,4806,1,345,CLOTHING,19/01/2017,414,Cadets,Clothing
130117K,DEALERSHIP SERVICES LTD,4806,2,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,1,14.85,CLOTHING,19/01/2017,"1,295.85",Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,2,39.6,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,3,24.75,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,4,159.6,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,5,99.75,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,6,59.85,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,7,21.45,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,8,46.5,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,9,31,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,10,108.5,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,11,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,12,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,13,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,14,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,15,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,16,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,17,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,18,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,19,69,CLOTHING,19/01/2017,,Cadets,Clothing
120117K,DEALERSHIP SERVICES LTD,4837,20,69,CLOTHING,19/01/2017,,Cadets,Clothing
800093241,SPORTSAFE UK LTD==============,498849,1,17.5,PLANNED GYM EQUIPMENT,19/01/2017,"1,410.64",Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,2,18.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,3,22.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,4,30.84,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,5,18.34,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,6,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,7,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,8,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,9,31.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,10,16.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,11,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,12,14.59,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,13,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,14,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,15,9.58,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,16,21.25,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,17,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,18,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,19,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,20,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,21,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,22,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,23,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,24,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,25,18.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,26,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,27,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,28,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,29,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,30,18.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,31,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,32,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,33,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,34,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,35,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,36,49.59,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,37,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,38,12.92,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,39,18.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,40,12.92,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,41,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,42,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,43,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,44,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,45,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,46,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,47,7.92,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,48,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,49,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,50,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,51,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,52,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,53,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,54,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,55,21.25,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,56,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,57,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,58,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,59,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,60,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,61,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,62,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,63,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,64,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,65,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,66,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,67,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,68,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,69,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,70,15.84,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,71,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,72,19.59,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,73,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,74,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,75,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,76,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,77,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,78,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,79,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,80,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,81,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,82,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,83,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,84,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,85,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,86,17.5,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,87,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,88,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,89,15.42,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,90,13.75,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093241,SPORTSAFE UK LTD==============,498849,91,11.67,PLANNED GYM EQUIPMENT,19/01/2017,,Technical and Service Support,Sports & Playground Equip
800093250,SPORTSAFE UK LTD==============,498861,1,950,REACTIVE GYM EQUIPMENT,19/01/2017,950,Technical and Service Support,Sports & Playground Equip
800093868,*OCS GROUP UK LTD,5000240440-1,1,"3,347.40",CATERING,19/01/2017,"3,347.40",Technical and Service Support,Catering
800093870,*OCS GROUP UK LTD,5000240440-3,1,702.16,CATERING,19/01/2017,702.16,Technical and Service Support,Catering
800093215,*OCS GROUP UK LTD,5000240441-10,1,325.5,REFRESHMENTS,19/01/2017,325.5,Cadets,Catering
800093240,*OCS GROUP UK LTD,5000240441-37,1,550,REFRESHMENTS,19/01/2017,550,Communications,Catering
141736,THAMES WATER UTILITIES LTD====,5331032015A,1,688.08,WATER & SEWERAGE RATES,19/01/2017,688.08,Technical and Service Support,Utilities
120117K,EUROLOOS LTD,53471,1,850,OPERATIONAL EQUIP-PURCHASE,19/01/2017,850,Central Operations,Facilities & Management S
130117K,VIGILANCE PROPERTIES,5854,1,"7,500.00",PREMISES SECURITY,19/01/2017,"7,500.00",Technical and Service Support,Facilities & Management S
130117K,VIGILANCE PROPERTIES,5855,1,"5,000.00",PREMISES SECURITY,19/01/2017,"5,000.00",Technical and Service Support,Facilities & Management S
130117K,VIGILANCE PROPERTIES,5856,1,"7,500.00",PREMISES SECURITY,19/01/2017,"7,500.00",Technical and Service Support,Facilities & Management S
130117K,VIGILANCE PROPERTIES,5857,1,"10,000.00",PREMISES SECURITY,19/01/2017,"10,000.00",Technical and Service Support,Facilities & Management S
141736,ESSEX & SUFFOLK WATER PLC=====,60311490001XS,1,"1,769.24",WATER & SEWERAGE RATES,19/01/2017,"1,769.24",Technical and Service Support,Utilities
130117K,MAYORS OFF FOR POLICING&CRIME,6800111683,1,"1,995.95",PROFESSIONAL DEVELOPMENT,19/01/2017,"1,995.95",Operational Resilience,Human Resources
130117K,SPEEDY ASSET SERVICES LIMITED,7107863779,1,382.95,GENERAL,19/01/2017,482.95,Operational Policy,Facilities & Management S
130117K,SPEEDY ASSET SERVICES LIMITED,7107863779,2,100,ADDITIONAL PURCHASE COSTS,19/01/2017,,Operational Policy,Facilities & Management S
130117K,SPEEDY ASSET SERVICES LIMITED,7107863823,1,110,GENERAL,19/01/2017,270,Operational Policy,Facilities & Management S
130117K,SPEEDY ASSET SERVICES LIMITED,7107863823,2,160,ADDITIONAL PURCHASE COSTS,19/01/2017,,Operational Policy,Facilities & Management S
120117K,GAS & AIR SERVICES (UK)=======,7174,1,"2,400.00",REPAIR & MAINTENANCE,19/01/2017,"2,400.00",Technical and Service Support,Building Constr Materials
120117K,ADVANCED ERGONOMIC TECH LTD===,72486SM16135,1,450,PLANNED BUILDING DECORATIONS,19/01/2017,450,Technical and Service Support,Building Constr Materials
130117K,PACE PETROLEUM LIMITED========,7339372,1,"3,267.00",FUEL,19/01/2017,"3,267.00",Fire Stations (South West),Vehicle Management
141736,THAMES WATER UTILITIES LTD====,7897487274A,1,611.34,WATER & SEWERAGE RATES,19/01/2017,611.34,Technical and Service Support,Utilities
800093798,G4S FIRE & SECURITY SYSTEMS UK,80020923,1,"7,582.66",PLANNED APPLIANCE BAY DOORS,19/01/2017,"7,582.66",Technical and Service Support,Facilities & Management S
141731,ALPHABET (GB) LIMITED,80109298,1,664.41,LEASE CAR CHARGES,19/01/2017,"3,975.56",Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109298,2,"3,311.15",P/PAYMTS-CAR LEASG-RENTAL,19/01/2017,,Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109298,3,-327.06,VAT CAR LEASING,19/01/2017,,Finance Services,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109298,4,327.06,LEASE CAR CHARGES,19/01/2017,,Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109299,1,920.27,LEASE CAR CHARGES,19/01/2017,"5,417.71",Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109299,2,"4,497.44",P/PAYMTS-CAR LEASG-RENTAL,19/01/2017,,Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109299,3,-469.37,VAT CAR LEASING,19/01/2017,,Finance Services,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109299,4,469.37,LEASE CAR CHARGES,19/01/2017,,Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109300,1,926.17,LEASE CAR CHARGES,19/01/2017,"4,829.33",Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109300,2,"3,903.16",P/PAYMTS-CAR LEASG-RENTAL,19/01/2017,,Procurement,Vehicle Management
141731,ALPHABET (GB) LIMITED,80109300,3,-412.44,VAT CAR LEASING,19/01/2017,,Finance Services,Vehicle Management
