 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
800031397,*XMA LTD,V135653,5,110.56,STATIONERY CONSUMABLES,07/04/14,
800031397,*XMA LTD,V135653,6,110.56,STATIONERY CONSUMABLES,07/04/14,
800031397,*XMA LTD,V135653,7,102.46,STATIONERY CONSUMABLES,07/04/14,
800031397,*XMA LTD,V135653,8,102.46,STATIONERY CONSUMABLES,07/04/14,
250314C,SPEAKERS TRUST,WEB/003894,1,515.00,GENERAL,07/04/14,515.00
070414C,GOVNET COMMUNICATIONS=========,0000065700,1,"2,070.00",PROFESSIONAL DEVELOPMENT,10/04/14,"2,070.00"
030414C,ENTEL UK LTD==================,0000137441,1,157.50,RADIO,10/04/14,539.76
030414C,ENTEL UK LTD==================,0000137441,2,39.06,RADIO,10/04/14,
030414C,ENTEL UK LTD==================,0000137441,3,262.50,RADIO,10/04/14,
030414C,ENTEL UK LTD==================,0000137441,4,71.70,RADIO,10/04/14,
030414C,ENTEL UK LTD==================,0000137441,5,9.00,RADIO,10/04/14,
260314C,GEORGE JONES & SON LTD========,036852,1,"1,455.67",STRATEGIC (NON CYCLICAL),10/04/14,"1,455.67"
040414C,FIRE PREVENTION PRODUCTS LTD==,045861,1,793.46,OPERATIONAL EQUIP-PURCHASE,10/04/14,793.46
040414C,HAYS ACCOUNTANCY & FINANCE====,1004169396,1,906.25,FRS STAFF AGENCY,10/04/14,906.25
040414C,LB TOWER HAMLETS==============,10178726,1,512.50,COMMUNITY RELATIONS,10/04/14,512.50
040414C,APTCO,101829,1,360.00,OPERATIONAL EQUIP-PURCHASE,10/04/14,360.00
070414C,MOOLANDS LTD,10431,1,730.00,STRATEGIC (NON CYCLICAL),10/04/14,"7,300.00"
070414C,MOOLANDS LTD,10431,2,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,3,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,4,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,5,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,6,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,7,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,8,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,9,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,MOOLANDS LTD,10431,10,730.00,STRATEGIC (NON CYCLICAL),10/04/14,
070414C,*SPRUE SAFETY PRODUCTS LTD====,1058788,1,370.80,FIRE DETECTORS,10/04/14,370.80
070414C,*SPRUE SAFETY PRODUCTS LTD====,1058810,1,988.80,FIRE DETECTORS,10/04/14,988.80
030414C,VISTA LANDSCAPE MANAGEMENT LTD,119591,1,965.96,GROUNDS MAINTENANCE,10/04/14,965.96
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,1,142.31,GROUNDS MAINTENANCE,10/04/14,"2,878.51"
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,2,24.77,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,3,27.29,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,4,30.32,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,5,111.28,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,6,23.48,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,7,31.20,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,8,24.52,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,9,21.11,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,10,21.20,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,11,24.74,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,12,122.19,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,13,20.52,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,14,92.06,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,15,27.21,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,16,23.91,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,17,139.80,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,18,22.33,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,19,23.87,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,20,17.53,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,21,23.00,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,22,23.85,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,23,27.55,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,24,21.41,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,25,21.28,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,26,19.18,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,27,89.20,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,28,94.10,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,29,22.58,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,30,278.31,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,31,22.07,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,32,71.29,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,33,20.59,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,34,22.08,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,35,21.40,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,36,88.90,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,37,130.36,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,38,749.82,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,39,70.24,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,40,62.34,GROUNDS MAINTENANCE,10/04/14,
070414C,VISTA LANDSCAPE MANAGEMENT LTD,119595,41,27.32,GROUNDS MAINTENANCE,10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,1,158.70,STRATEGIC (CYCLICAL),10/04/14,"5,364.06"
030414C,REGENT OFFICE CARE LTD========,13832,2,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,3,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,4,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,5,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,6,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,7,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,8,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,9,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,10,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,11,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,12,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,13,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,14,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,15,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,16,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,17,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,18,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,19,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,20,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,21,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,22,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,23,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,24,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,25,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,26,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,27,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,28,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,29,190.44,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,30,158.70,STRATEGIC (CYCLICAL),10/04/14,
030414C,REGENT OFFICE CARE LTD========,13832,31,158.70,STRATEGIC (CYCLICAL),10/04/14,
800035992,PRIMEPEACE LTD================,140301,1,"3,500.00",MAINTENANCE & SUPPORT,10/04/14,"10,450.00"
800035992,PRIMEPEACE LTD================,140301,2,450.00,MAINTENANCE & SUPPORT,10/04/14,
800035992,PRIMEPEACE LTD================,140301,3,500.00,MAINTENANCE & SUPPORT,10/04/14,
800035992,PRIMEPEACE LTD================,140301,4,"2,000.00",MAINTENANCE & SUPPORT,10/04/14,
800035992,PRIMEPEACE LTD================,140301,5,"4,000.00",MAINTENANCE & SUPPORT,10/04/14,
800036052,PRIMEPEACE LTD================,140401,1,"20,000.00",MAINTENANCE & SUPPORT,10/04/14,"80,000.00"
800036052,PRIMEPEACE LTD================,140401,2,"20,000.00",MAINTENANCE & SUPPORT,10/04/14,
800036052,PRIMEPEACE LTD================,140401,3,"20,000.00",MAINTENANCE & SUPPORT,10/04/14,
800036052,PRIMEPEACE LTD================,140401,4,"20,000.00",MAINTENANCE & SUPPORT,10/04/14,
030414C,SURREY BLIND & CURTAIN CO=====,14137,1,"1,101.00",FIXTURES & FITTINGS,10/04/14,"1,101.00"
070414C,SURREY BLIND & CURTAIN CO=====,14143*,1,987.00,FIXTURES & FITTINGS,10/04/14,987.00
040414C,AIRSERVICES(UK)===============,17012,1,234.00,REPAIR & MAINTENANCE,10/04/14,366.00
040414C,AIRSERVICES(UK)===============,17012,2,39.00,REPAIR & MAINTENANCE,10/04/14,
040414C,AIRSERVICES(UK)===============,17012,3,13.00,REPAIR & MAINTENANCE,10/04/14,
040414C,AIRSERVICES(UK)===============,17012,4,72.00,REPAIR & MAINTENANCE,10/04/14,
040414C,AIRSERVICES(UK)===============,17012,5,8.00,REPAIR & MAINTENANCE,10/04/14,
070414C,CHANGING YOUNG MINDS,18/3/14&26/3/14,1,450.00,PROFESSIONAL DEVELOPMENT,10/04/14,450.00
140626,THAMES WATER UTILITIES LTD====,18966-01041N,1,"1,034.22",WATER & SEWERAGE RATES,10/04/14,"1,034.22"
040414C,TRADE WINDS===================,21628,1,453.00,PRINTING,10/04/14,453.00
260314C,FIRE SERVICES YOUTH TRAIN.ASS.,2412,1,375.65,SUBSCRIPTIONS,10/04/14,375.65
260314C,FIRE SERVICES YOUTH TRAIN.ASS.,2413,1,443.95,SUBSCRIPTIONS,10/04/14,443.95
030414C,CARPETS & FLOOR COVERS DIRECT=,2654,1,"1,040.00",FIXTURES & FITTINGS,10/04/14,"1,040.00"
800036035,ADECCO UK LIMITED=============,26738922,1,768.25,FRS STAFF AGENCY,10/04/14,768.25
800036029,ADECCO UK LIMITED=============,26738923,1,879.90,FRS STAFF AGENCY,10/04/14,879.90
800036030,ADECCO UK LIMITED=============,26738924,1,729.36,CONSULTANTS,10/04/14,729.36
800036031,ADECCO UK LIMITED=============,26738925,1,612.15,FRS STAFF AGENCY,10/04/14,612.15
800036032,ADECCO UK LIMITED=============,26738926,1,"2,500.00",FRS STAFF AGENCY,10/04/14,"2,500.00"
800036034,ADECCO UK LIMITED=============,26738928,1,489.72,FRS STAFF AGENCY,10/04/14,489.72
070414C,RS COMPONENTS LTD=============,275703950,1,312.40,TACTICAL DAY TO DAY,10/04/14,312.40
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,1,3.01,STATIONERY CONSUMABLES,10/04/14,391.52
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,2,3.01,STATIONERY CONSUMABLES,10/04/14,
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,3,125.20,STATIONERY CONSUMABLES,10/04/14,
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,4,62.60,STATIONERY CONSUMABLES,10/04/14,
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,5,62.60,STATIONERY CONSUMABLES,10/04/14,
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,6,62.60,STATIONERY CONSUMABLES,10/04/14,
800033193,*BANNER BUSINESS SUPPLIES LTD=,27925592,7,72.50,STATIONERY CONSUMABLES,10/04/14,
260314C,AECOM LIMITED=================,28186014,1,600.00,PROFESSIONAL DEVELOPMENT,10/04/14,"1,200.00"
260314C,AECOM LIMITED=================,28186014,2,600.00,PROFESSIONAL DEVELOPMENT,10/04/14,
070414C,EVOLUTION ENVIRONMENTAL LTD,3050,1,185.00,ASBESTOS,10/04/14,555.00
070414C,EVOLUTION ENVIRONMENTAL LTD,3050,2,185.00,ASBESTOS,10/04/14,
070414C,EVOLUTION ENVIRONMENTAL LTD,3050,3,185.00,ASBESTOS,10/04/14,
270314E,L B OF SUTTON=================,3183731347,1,252.00,CRB CHECKS,10/04/14,252.00
070414C,LEVEL 3 COMMUNICATIONS UK,32380389/805351,1,"14,015.91",MAINTENANCE & SUPPORT,10/04/14,"14,015.91"
030414C,MARTIN LAVELL LTD=============,32898,1,366.55,BOOKS & JOURNALS,10/04/14,366.55
040414C,EXPRESS VENDING LIMITED=======,342917,1,"1,404.00",CATERING EQUIPMENT,10/04/14,"1,404.00"
070414C,OPERATIONAL RESEARCH IN HEALTH,35Y/LFB1/43,1,"5,937.55",CONSULTANTS,10/04/14,"5,937.55"
040414C,COMPUTACENTRE================,3780002534,1,"22,100.84",PURCHASES-COMPUTER/EQUIPMENT,10/04/14,"35,455.32"
040414C,COMPUTACENTRE================,3780002534,2,"13,354.48",PURCHASES-COMPUTER/EQUIPMENT,10/04/14,
040414C,LOCAL GOVERNMENT ASSOCIATION==,40134646,1,432.00,PROFESSIONAL DEVELOPMENT,10/04/14,432.00
701594,LOCAL GOVERNMENT ASSOCIATION==,40134646**,1,360.00,PROFESSIONAL DEVELOPMENT,10/04/14,360.00
040414C,CANON (UK) LTD===============,401504043,1,297.32,OFFICE EQUIPMENT,10/04/14,332.21
040414C,CANON (UK) LTD===============,401504043,2,34.89,OFFICE EQUIPMENT,10/04/14,
260314G,PRESCO========================,432850,1,102.80,STATIONERY CONSUMABLES,10/04/14,254.06
260314G,PRESCO========================,432850,2,151.26,STATIONERY CONSUMABLES,10/04/14,
030414C,SPORTSAFE UK LTD==============,455592,1,295.00,GYM EQUIPMENT,10/04/14,295.00
030414C,FAHEY BUILDERS LTD============,5190,1,760.00,SPECIAL CLEANS,10/04/14,760.00
070414C,FAHEY BUILDERS LTD============,5191,1,"7,850.00",STRATEGIC (NON CYCLICAL),10/04/14,"9,690.00"
070414C,FAHEY BUILDERS LTD============,5191,2,"1,840.00",STRATEGIC (NON CYCLICAL),10/04/14,
030414C,FAHEY BUILDERS LTD============,5192,1,685.00,SPECIAL CLEANS,10/04/14,685.00
040414C,FAHEY BUILDERS LTD============,5193,1,780.00,SPECIAL CLEANS,10/04/14,780.00
030414C,RSG ENGINEERING LTD===========,51930,1,400.00,SPECIALIST EQUIPMENT,10/04/14,400.00
030414C,FAHEY BUILDERS LTD============,5194,1,680.00,SPECIAL CLEANS,10/04/14,680.00
030414C,FAHEY BUILDERS LTD============,5195,1,740.00,SPECIAL CLEANS,10/04/14,740.00
030414C,FAHEY BUILDERS LTD============,5196,1,760.00,SPECIAL CLEANS,10/04/14,760.00
070414C,FAHEY BUILDERS LTD============,5197,1,740.00,SPECIAL CLEANS,10/04/14,740.00
070414C,FAHEY BUILDERS LTD============,5198,1,780.00,SPECIAL CLEANS,10/04/14,780.00
070414C,FAHEY BUILDERS LTD============,5200,1,780.00,SPECIAL CLEANS,10/04/14,780.00
070414C,FAHEY BUILDERS LTD============,5201,1,750.00,SPECIAL CLEANS,10/04/14,750.00
040414C,UNIFY,549G6000851004,1,"2,175.00",PURCHASES-IT COMMUNICATIONS,10/04/14,"2,175.00"
030414C,SAFEGUARD PEST CON. & ENV.LTD,5582,1,730.00,PEST CONTROL,10/04/14,730.00
800033241,*GREENHAM TRADING LTD=========,5635939,1,10.81,HYGIENE,10/04/14,506.58
800033241,*GREENHAM TRADING LTD=========,5635939,2,10.81,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,3,141.32,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,4,29.50,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,5,2.72,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,6,2.76,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,7,2.76,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,8,2.76,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,9,3.80,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,10,3.80,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,11,6.84,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,12,14.60,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,13,14.60,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,14,31.00,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,15,8.28,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,16,40.00,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,17,4.52,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,18,8.00,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,19,31.00,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,20,40.75,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,21,40.75,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,22,27.60,HYGIENE,10/04/14,
800033241,*GREENHAM TRADING LTD=========,5635939,23,27.60,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,1,24.80,HYGIENE,10/04/14,268.58
800033246,*GREENHAM TRADING LTD=========,5635946,2,10.70,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,3,6.60,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,4,27.96,OPERATIONAL EQUIP-PURCHASE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,5,6.84,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,6,40.75,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,7,22.30,CLOTHING,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,8,4.94,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,9,47.56,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,10,32.43,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,11,21.62,HYGIENE,10/04/14,
800033246,*GREENHAM TRADING LTD=========,5635946,12,22.08,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,1,31.00,HYGIENE,10/04/14,391.12
800033264,*GREENHAM TRADING LTD=========,5635966,2,40.75,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,3,10.70,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,4,29.50,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,5,19.50,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,6,5.10,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,7,22.60,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,8,98.80,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,9,18.64,OPERATIONAL EQUIP-PURCHASE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,10,27.60,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,11,29.36,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,12,43.24,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,13,1.64,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,14,1.90,HYGIENE,10/04/14,
800033264,*GREENHAM TRADING LTD=========,5635966,15,10.79,HYGIENE,10/04/14,
140626,THAMES WATER UTILITIES LTD====,61085967898#,1,258.98,WATER & SEWERAGE RATES,10/04/14,258.98
070414C,CONTRACT CATERING CONSULTANTS=,6235,1,500.00,CONSULTANTS,10/04/14,500.00
070414C,GAS & AIR SERVICES (UK)=======,6361,1,"4,800.00",REPAIR & MAINTENANCE,10/04/14,"4,800.00"
070414C,MOORE STEPHENS CONSULTING LTD=,673448,1,"5,000.00",CONSULTANTS,10/04/14,"5,000.00"
070414C,MOORE STEPHENS CONSULTING LTD=,673449,1,"33,000.00",CONSULTANTS,10/04/14,"33,000.00"
070414C,MOORE STEPHENS CONSULTING LTD=,673450,1,"7,000.00",TELECOMMUNICATIONS,10/04/14,"7,000.00"
070414C,MOORE STEPHENS CONSULTING LTD=,673451,1,"3,500.00",MAINTENANCE & SUPPORT,10/04/14,"3,500.00"
070414C,MOORE STEPHENS CONSULTING LTD=,673452,1,"4,000.00",MAINTENANCE & SUPPORT,10/04/14,"4,000.00"
070414C,MERLIN ELECTRICAL SERVICES LTD,6799,1,"1,387.35",STRATEGIC (NON CYCLICAL),10/04/14,"1,387.35"
140626,THAMES WATER UTILITIES LTD====,69230-96400C,1,857.70,WATER & SEWERAGE RATES,10/04/14,857.70
070414C,*SP SERVICES,728507,1,414.40,HYGIENE,10/04/14,414.40
070414C,TWO SERVICES LTD==============,75838,1,681.50,CATERING EQUIPMENT,10/04/14,681.50
070414C,TWO SERVICES LTD==============,75839,1,713.00,CATERING EQUIPMENT,10/04/14,713.00
070414C,TWO SERVICES LTD==============,75840,1,681.50,CATERING EQUIPMENT,10/04/14,681.50
020414C,GREATER MANCHESTER FRS=======,76057770001,1,"7,904.78",FIRE AUTHORITIES,10/04/14,"7,904.78"
070414C,ANGUS FIRE LIMITED,8025367,1,"2,047.00",OPERATIONAL EQUIP-PURCHASE,10/04/14,"2,126.00"
070414C,ANGUS FIRE LIMITED,8025367,2,79.00,OPERATIONAL EQUIP-PURCHASE,10/04/14,
140626,THAMES WATER UTILITIES LTD====,8204330850H,1,490.11,WATER & SEWERAGE RATES,10/04/14,490.11
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,1,128.40,GAS,10/04/14,"23,368.80"
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,2,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,3,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,4,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,5,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,6,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,7,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,8,642.00,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,9,513.60,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,10,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,11,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,12,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,13,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,14,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,15,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,16,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,17,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,18,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,19,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,20,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,21,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,22,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,23,385.20,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,24,128.40,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,25,256.80,GAS,10/04/14,
140625,BRITISH GAS ENERGY PERFORMANCE,90212763,26,256.80,GAS,10/04/14,
