Identifier,Title,Description ,Currency,Amount awarded,Award Date,Planned Dates:Start Date,Planned Dates:End Date,Recipient Org:Name,Recipient Org:Identifier,Recipient Org:Charity Number,Recipient Org:Company Number,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Title,Last Modified,Data Source,Approved by
360G-GLA-Gx7b8FfaiY7ytNA,Grant to Green Corridor,To create a newly coherent access and wildlife corridor for West London,GBP,157500,2015-07-02,2015-07-02,2016-03-31,Green Corridor,GB-CHC-1092093,1092093,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1429
360G-GLA-GxT3VovrESmxZNL,Grant to Borough Market,"To fund the Urban Food Awards, 24 September 2015",GBP,5000,2015-07-02,2015-07-03,2015-09-30,Borough Market,GB-CHC-1076940,1076940,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,Approved by DAR (not published)
360G-GLA-GaWqjqrQiGHuDUH,Grant to Plunkett Foundation,For Urban Food Routes project to develop SME sector,GBP,99697,2015-07-03,2015-07-03,2016-03-31,Plunkett Foundation,GB-CHC-313743,313743,00213235,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1489
360G-GLA-Gw4STG3rsr7xbRH,Grant to LB Enfield,For Alma Road Sustainable Drainage Scheme,GBP,50000,2015-07-03,2015-07-03,2016-12-31,LB Enfield,GB-LAE-ENF,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1250
360G-GLA-G6XCOi6TB1AlXOI,Grant to LB Enfield,EnfieldThinks to transform Burleigh Way,GBP,20000,2015-07-07,2015-04-01,2016-03-31,LB Enfield,GB-LAE-ENF,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-GGGplxNjjFnsDjz,Grant to Town Centre Team Beckenham,For 'Do up our alleys' programme in high street in Beckenham,GBP,20000,2015-07-08,2015-04-04,2016-03-31,Town Centre Team Beckenham,360G-GLA-RpMM4n9IbuOxKe8,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-Gai0proQxtbpU5b,Grant to LB Wandsworth,Funding for Roehampton Spills Art Project,GBP,20000,2015-07-08,2015-04-04,2016-03-31,LB Wandsworth,GB-LAE-WND,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-G2jck15oqsTwgEQ,Grant to LB Southwark,In relation to the Union Parade Project,GBP,167500,2015-07-08,2015-04-01,2016-03-31,LB Southwark,GB-LAE-SWK,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-GOowjKh2Q3U9siX,Grant to LB Southwark,"Improvement works to Old Kent Road, Mayor's High Street Fund",GBP,510000,2015-07-10,2015-10-08,2016-04-01,LB Southwark,GB-LAE-SWK,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-GUx1cuU7immOVmJ,Grant to Gnewt Cargo Ltd,To facilitate efficient allocation and cross-carrier routing demonstrator,GBP,399304,2015-07-13,2015-07-13,2016-07-13,Gnewt Cargo Ltd,GB-COH-06467967,,06467967,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1346
360G-GLA-GWAp95945M9aYUA,Grant to Thames 21,"Drain London Programme - Priory Road, Suds Highway Project",GBP,150000,2015-07-21,2015-07-21,2016-12-31,Thames 21,GB-CHC-1103997,1103997,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1250
360G-GLA-GrVQeOrjuPKobOi,Grant to Naked House,Build Your Own Home - To identify appropriate development sites in London ,GBP,4500,2015-07-21,2015-07-21,2016-03-31,Naked House,GB-COH-08603284,,08603284,GB-LAE-GLA,Greater London Authority,Housing and Land,,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1271
360G-GLA-Gfle6wXbNb80R1L,Grant to LB Hammersmith and Fulham,Drain London Programme - Australia Road Corridoor & Suds Scheme,GBP,85000,2015-07-21,2015-07-21,2016-03-31,LB Hammersmith and Fulham,GB-LAE-HMF,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1250
360G-GLA-GwdQklZ6MeDocXA,Grant to LB Brent,To deliver projects in Wembley Town Centre,GBP,655000,2015-07-21,2015-06-15,2016-03-31,LB Brent,GB-LAE-BEN,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1469
360G-GLA-Geiy8dLaIDuH97c,Grant to LB Bexley,To prepare an Opportunity Area Planning Framework for North Bexley,GBP,120000,2015-07-27,2014-04-01,2016-03-31,LB Bexley,GB-LAE-BEX,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1332
360G-GLA-GySlNKhLsAp208J,Grant to LB Ealing,To contribute to the costs of London Mela,GBP,35000,2015-08-04,2015-07-17,2015-09-30,LB Ealing,GB-LAE-EAL,,,GB-LAE-GLA,Greater London Authority,External Affairs,,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1431
360G-GLA-GfbMASl6y0TvjRR,Grant to LB Haringey,Development of the Green Link from Tottenham to Lea Valley,GBP,280560,2015-08-05,2015-04-01,2016-03-31,LB Haringey,GB-LAE-HRY,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,DD1308
360G-GLA-GVTiLPZka29Eh42,Grant to Thames Festival Trust,"To deliver Totally Thames Festival, 1-30 September 2015",GBP,50000,2015-08-10,2015-09-01,2015-10-01,Thames Festival Trust,GB-CHC-1074794,1074794,03577462,GB-LAE-GLA,Greater London Authority,External Affairs,,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1431
360G-GLA-G96ldAMGPEfuG80,Grant to Homeless Link ,StreetLink,GBP,50000,2015-08-11,2016-04-01,2017-03-01,Homeless Link ,GB-CHC-1089173,1089173,04313826,GB-LAE-GLA,Greater London Authority,Housing and Land,,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1532
360G-GLA-Gd1oRru3AVa9L5G,Grant to London Notting Hill Carnival Enterprises Trust,"To assist in the delivery of the London Notting Hill Carnival 2015, as a major free event",GBP,150000,2015-08-13,2015-08-03,2016-03-31,London Notting Hill Carnival Enterprises Trust,GB-COH-08107183,,08107183,GB-LAE-GLA,Greater London Authority,External Affairs,,2018-02-21T14:42:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD1431
